35,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
36,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
37,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
38,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
39,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
40,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
41,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
42,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
43,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
44,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
46,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
47,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
48,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
49,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
50,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
51,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
52,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
53,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
54,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
55,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
56,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
57,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
58,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
59,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
60,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
61,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
62,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
63,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
64,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
65,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
66,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
67,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
68,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
69,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
70,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
71,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
72,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
73,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
74,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
75,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
76,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
77,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
78,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
79,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
80,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
81,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
82,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
83,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
84,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
85,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
86,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
87,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
88,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
89,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
90,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
91,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
92,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
93,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
94,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
95,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
96,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
97,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
98,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
99,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
100,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
101,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
102,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
103,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
104,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
105,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
106,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
107,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
108,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,
109,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,44,45,45,45,45,45,45,
110,45,45,45,45,45,45,45,45,45,45,45,44,45,45,45,45,45,45,45,45,44,45,45,45,45,45,45,
111,45,45,45,45,45,45,45,45,45,45,45,44,45,45,45,45,45,44,45,45,44,45,45,45,45,45,45,
112,45,45,44,45,45,45,45,45,44,45,45,44,45,45,44,45,45,44,45,45,44,45,45,44,45,45,45,
113,45,45,44,45,45,45,45,45,44,45,45,44,45,45,44,45,45,44,45,45,44,45,45,44,45,45,45,
114,45,45,44,45,45,44,45,45,44,45,45,44,45,45,44,45,45,44,45,45,44,45,45,44,45,45,44,
115,45,45,44,45,45,44,45,45,44,45,45,43,45,45,44,45,45,44,45,45,43,45,45,44,45,45,44,
116,45,45,43,45,45,44,45,45,44,45,45,43,45,45,44,45,45,43,45,45,43,45,45,44,45,45,44,
117,45,45,43,45,45,44,45,45,43,45,45,43,45,45,44,45,45,43,45,45,43,45,45,43,45,45,43,
118,45,45,43,45,45,43,45,45,43,45,45,43,45,45,43,45,45,43,45,45,43,45,45,43,45,45,43,
119,45,45,42,45,45,43,45,45,43,45,45,43,45,45,43,45,45,43,45,45,43,45,45,43,45,45,43,
120,45,45,42,45,45,43,45,45,43,45,45,42,45,45,43,45,45,43,45,45,42,45,45,43,45,45,43,
121,45,45,42,45,45,43,45,45,43,45,45,42,45,45,43,45,45,42,45,45,42,45,45,43,45,45,42,
122,45,45,42,45,45,42,45,45,42,45,45,42,45,45,43,45,45,42,45,45,42,45,45,42,45,45,42,
123,45,45,41,45,45,42,45,45,42,45,45,42,45,45,42,45,45,42,45,45,42,45,45,42,45,45,42,
124,45,45,41,45,45,42,45,45,42,45,45,42,45,45,42,45,45,42,45,45,42,45,45,42,45,45,41,
125,45,45,41,45,45,41,45,45,42,45,45,42,45,45,42,45,45,42,45,45,42,45,45,42,45,45,41,
126,45,45,40,45,45,41,45,45,42,45,45,41,45,45,42,45,45,42,45,45,41,45,45,42,45,45,41,
127,45,45,40,45,45,41,45,45,41,45,45,41,45,45,42,45,45,41,45,45,41,45,45,42,45,45,41,
128,45,45,40,45,44,41,45,45,41,45,45,41,45,45,41,45,45,41,45,45,41,45,45,41,45,45,40,
129,45,45,39,45,44,40,45,45,41,45,45,41,45,45,41,45,45,41,45,45,41,45,45,41,45,45,40,
130,45,44,39,45,44,40,45,45,41,45,45,41,45,45,41,45,45,41,45,45,41,45,45,41,45,45,40,
131,45,44,39,45,44,40,45,45,41,45,45,40,45,45,41,45,45,41,45,45,40,45,45,41,45,45,40,
132,45,44,39,45,44,40,45,44,40,45,45,40,45,45,41,45,45,40,45,45,40,45,45,41,45,45,39,
133,45,44,38,45,43,39,45,44,40,45,45,40,45,45,40,45,45,40,45,45,40,45,45,40,45,45,39,
134,45,44,38,45,43,39,45,44,40,45,45,40,45,45,40,45,45,40,45,45,40,45,45,40,45,45,39,
135,45,43,38,45,43,39,45,44,40,45,45,39,45,45,40,45,45,40,45,45,39,45,45,40,45,45,38,
136,45,43,37,45,43,39,45,44,39,45,45,39,45,45,40,45,45,40,45,45,39,45,45,40,45,45,38,
137,45,43,37,45,43,38,45,43,39,45,45,39,45,45,40,45,45,40,45,45,39,45,45,40,45,45,38,
138,45,43,37,45,42,38,45,43,38,45,45,39,45,45,40,45,45,39,45,45,39,45,45,40,45,45,38,
139,45,43,37,45,42,38,45,43,37,45,45,39,45,45,39,45,45,39,45,45,39,45,45,39,45,45,37,
140,45,43,36,45,42,37,45,43,37,45,45,38,45,45,39,45,45,39,45,45,38,45,45,39,45,45,37,
141,45,42,36,45,42,37,45,43,36,45,45,38,45,45,39,45,45,39,45,45,38,45,45,39,45,45,37,
142,45,42,36,45,42,37,45,42,36,45,45,38,45,45,39,45,45,39,45,45,38,45,45,39,45,45,36,
143,45,42,35,45,41,37,45,42,35,45,45,38,45,45,39,45,45,38,45,45,38,45,45,39,45,45,36,
144,45,42,35,45,41,36,45,42,34,45,45,38,45,45,38,45,45,38,45,45,38,45,45,38,45,45,36,
145,45,42,35,45,41,36,45,42,34,45,45,37,45,45,38,45,45,38,45,45,37,45,45,38,45,45,36,
146,45,41,35,45,41,36,45,42,33,45,45,37,45,45,38,45,45,38,45,45,37,45,45,38,45,45,35,
147,45,41,35,45,41,36,45,41,33,45,45,37,45,45,38,45,45,38,45,45,37,45,45,38,45,45,35,
148,45,41,35,45,40,35,45,41,32,45,45,37,45,45,38,45,45,37,45,45,37,45,45,38,45,45,35,
149,45,41,34,45,40,35,45,41,32,45,45,37,45,45,38,45,45,37,45,45,37,45,45,38,45,45,35,
150,45,41,34,45,40,35,45,41,31,45,45,37,45,45,37,45,45,37,45,45,37,45,45,37,45,45,35,
151,45,40,34,45,40,35,45,41,31,45,45,36,45,45,37,45,45,37,45,45,36,45,45,37,45,45,34,
152,45,40,34,45,40,35,45,41,30,45,45,36,45,45,37,45,45,37,45,45,36,45,45,37,45,45,34,
153,45,40,34,45,40,34,45,40,30,45,45,36,45,45,37,45,45,36,45,45,36,45,45,37,45,45,34,
154,45,40,33,45,39,34,45,40,30,45,45,36,45,45,37,45,45,36,45,45,36,45,45,37,45,45,34,
155,45,40,33,45,39,34,45,40,30,45,45,36,45,45,36,45,45,36,45,45,36,45,45,36,45,45,34,
156,45,39,33,45,39,34,45,40,30,45,45,35,45,45,36,45,45,36,45,45,35,45,45,36,45,45,34,
157,45,39,33,45,39,34,45,40,30,45,45,35,45,45,36,45,45,36,45,45,35,45,44,36,45,45,33,
158,45,39,33,45,39,34,45,40,30,45,45,35,45,45,36,45,45,35,45,45,35,45,44,36,45,45,33,
159,45,39,32,45,38,33,45,39,30,45,45,35,45,45,36,45,45,35,45,45,35,45,44,36,45,45,33,
160,45,39,32,45,38,33,45,39,30,45,45,35,45,45,35,45,45,35,45,44,35,45,44,35,45,45,33,
161,45,38,32,45,38,33,45,39,30,45,45,34,45,45,35,45,45,35,45,44,34,45,44,35,45,45,32,
162,44,38,32,45,38,33,45,39,30,45,45,34,45,45,35,45,45,35,45,44,34,45,43,35,45,45,32,
163,44,38,32,45,38,33,45,39,30,45,45,34,45,45,35,45,45,35,45,44,34,45,43,35,45,45,32,
164,44,38,32,45,37,33,45,39,30,45,45,34,45,45,35,45,45,34,45,44,34,45,43,35,45,45,32,
165,44,38,31,45,37,32,45,38,30,45,45,34,45,45,34,45,45,34,45,43,33,44,43,34,45,45,32,
166,44,37,31,45,37,32,45,38,30,45,45,33,45,45,34,45,45,34,45,43,32,44,43,34,45,45,32,
167,44,37,31,45,36,32,45,38,30,45,45,33,45,45,34,45,45,33,45,43,32,44,42,34,45,45,31,
168,43,37,31,45,36,32,45,38,30,45,45,33,45,45,34,45,45,33,44,43,32,44,42,34,45,45,31,
169,43,37,31,45,35,32,45,38,30,45,45,33,45,45,34,45,45,32,44,43,32,44,42,34,45,45,31,
170,43,37,30,45,35,32,45,38,30,45,45,33,45,45,34,45,45,32,44,42,31,44,42,33,44,45,31,
171,43,37,30,45,35,31,45,37,30,45,45,32,45,45,33,45,45,32,44,42,30,43,42,32,44,45,31,
172,43,36,30,45,35,31,45,37,30,45,45,32,45,45,33,45,45,31,44,42,30,43,41,32,44,45,30,
173,43,36,29,45,34,31,45,37,30,45,45,32,45,45,33,45,45,31,44,42,30,43,41,32,44,45,30,
174,42,36,29,45,33,31,45,37,30,45,45,32,45,45,33,45,45,30,43,42,30,43,41,32,44,45,30,
175,42,36,28,44,33,31,45,37,30,45,45,32,45,45,33,45,45,30,43,41,29,43,41,32,44,45,30,
176,42,36,28,44,33,31,45,37,30,45,45,32,45,45,33,45,45,30,43,41,29,42,41,31,44,45,30,
177,42,35,27,44,33,30,45,36,30,45,45,31,45,45,32,45,45,30,43,41,28,42,40,30,43,44,30,
178,42,35,27,43,32,30,45,36,30,45,45,31,45,45,32,45,45,29,43,41,28,42,39,30,43,44,29,
179,42,35,26,43,31,30,45,36,30,45,45,31,45,45,32,45,45,28,42,41,28,42,39,30,43,44,29,
180,41,35,26,42,31,30,45,36,30,45,45,31,45,45,32,45,45,28,42,41,27,42,39,30,43,44,29,
181,41,35,25,42,31,30,45,36,30,45,45,31,44,45,32,45,45,28,42,40,27,41,39,30,43,44,28,
182,41,34,24,42,31,30,45,35,30,45,45,30,44,45,32,45,45,28,42,40,26,41,38,29,43,43,28,
183,41,34,24,42,30,29,45,35,30,45,45,30,44,45,31,45,45,27,42,40,26,41,38,28,42,43,28,
184,40,34,23,41,30,29,45,35,30,45,45,29,44,45,31,45,45,26,41,40,25,41,37,28,42,43,28,
185,40,34,23,41,29,29,45,35,30,45,45,29,44,44,31,45,45,26,41,40,24,40,37,28,42,43,27,
186,40,34,22,40,29,28,44,35,30,45,45,29,43,44,31,45,45,26,41,39,24,40,37,28,42,43,27,
187,39,33,22,40,29,28,44,34,30,45,45,28,43,44,31,45,45,26,41,39,23,39,36,28,42,42,27,
188,39,33,21,40,28,28,44,34,30,45,45,28,43,44,31,45,45,25,41,39,23,39,36,27,42,42,26,
189,39,33,20,39,28,28,44,34,30,45,45,28,43,44,30,45,45,25,40,39,22,39,35,26,41,42,26,
190,38,33,20,39,27,27,44,34,30,45,45,28,43,43,30,45,45,25,40,39,22,38,35,26,41,42,26,
191,38,33,19,38,27,27,43,34,30,45,45,27,43,43,30,45,45,24,40,38,21,38,35,25,41,42,26,
192,38,32,19,38,27,27,43,33,30,45,45,27,42,43,30,45,45,24,40,38,20,37,34,25,40,41,25,
193,37,32,18,38,26,26,43,33,30,45,45,27,42,43,30,45,45,24,40,38,20,37,34,24,40,41,25,
194,37,32,18,37,26,26,43,33,30,45,45,26,42,43,30,45,45,24,39,38,19,37,33,23,40,41,25,
195,37,32,17,37,25,26,43,33,30,45,45,26,42,43,30,45,45,23,39,38,19,37,33,23,39,41,25,
196,37,32,17,36,25,26,43,33,30,45,45,26,42,42,30,45,45,23,39,37,18,36,33,22,39,41,24,
197,36,32,16,36,25,25,42,32,30,45,45,26,41,42,30,45,45,23,39,37,18,36,33,22,39,41,24,
198,36,31,16,36,25,25,42,32,30,45,45,25,41,42,30,45,45,23,39,37,17,35,32,21,39,40,24,
199,36,31,15,35,24,25,42,32,30,45,45,25,41,42,30,45,45,22,39,37,17,35,32,20,38,40,23,
200,36,31,14,35,23,25,42,32,30,45,45,25,41,42,30,45,45,22,38,37,16,35,31,20,38,40,23,
201,35,31,14,34,23,24,42,32,30,45,45,25,41,41,30,45,45,22,38,37,16,34,31,20,38,40,23,
202,35,31,13,34,23,24,41,32,30,45,45,24,40,41,30,45,45,21,38,36,15,34,31,20,37,40,23,
203,35,30,13,34,23,23,41,31,30,45,45,24,40,41,30,45,45,21,38,36,14,33,30,19,37,39,22,
204,34,30,12,34,22,22,41,31,30,45,45,24,40,41,30,45,45,21,38,36,14,33,30,19,37,39,22,
205,34,30,12,33,22,22,41,31,30,45,45,23,40,41,30,45,45,21,37,36,13,33,29,19,37,39,22,
206,34,30,11,33,22,21,41,30,30,45,45,23,40,40,30,45,45,20,37,36,13,32,29,19,36,39,21,
207,34,30,10,32,22,21,40,30,30,45,45,23,39,40,30,45,45,20,37,36,12,32,29,18,36,39,21,
208,33,30,10,32,21,20,40,29,30,45,45,23,39,40,30,45,45,20,37,35,12,31,29,18,36,39,21,
209,33,30,9,32,21,20,40,29,30,45,45,22,39,40,30,45,45,19,37,35,11,31,28,18,35,38,21,
210,33,30,9,31,21,19,40,29,30,45,45,22,39,40,30,45,45,19,37,35,10,31,27,17,35,38,20,
211,32,30,8,31,21,18,40,29,30,45,45,22,39,40,30,45,45,19,36,35,10,31,27,17,35,38,20,
212,32,30,8,30,20,18,39,28,30,45,45,21,39,39,30,45,45,19,36,35,9,30,27,17,35,38,20,
213,32,30,7,30,20,17,39,28,30,45,45,21,38,39,29,45,45,18,36,34,9,29,27,17,35,38,20,
214,32,30,7,30,20,17,38,28,30,45,45,21,38,39,29,45,44,18,36,34,8,29,26,16,34,37,19,
215,31,30,6,30,19,16,38,28,30,45,45,21,38,39,29,45,44,18,36,34,8,29,25,16,34,37,19,
216,31,30,6,29,19,16,38,27,30,45,45,20,38,39,28,45,44,18,35,34,7,29,25,16,34,37,19,
217,31,30,5,29,19,15,38,27,30,45,45,20,38,38,28,45,44,17,35,34,7,28,25,15,34,37,18,
218,30,30,4,28,19,15,37,27,30,45,45,20,37,38,28,45,43,17,35,33,6,27,25,15,34,37,18,
219,30,30,4,28,18,14,37,26,30,45,45,20,37,38,28,45,43,17,35,33,6,27,24,15,34,36,18,
220,30,30,3,28,18,14,36,26,30,45,45,19,37,38,27,45,43,16,35,33,5,27,24,15,33,36,18,
221,30,30,3,27,18,13,36,26,30,44,45,19,37,38,27,45,43,16,34,33,4,27,23,14,33,36,17,
222,30,30,2,27,18,12,36,26,30,44,45,19,37,38,27,45,42,16,34,33,4,27,23,14,33,36,17,
223,29,30,2,26,17,12,35,25,30,44,45,18,36,37,27,45,42,16,34,32,3,26,23,13,33,36,17,
224,29,30,1,26,17,11,35,25,30,43,45,18,36,37,26,44,42,15,34,32,3,25,22,13,33,35,16,
225,28,30,1,26,17,11,34,25,30,43,45,18,36,37,26,44,41,15,34,32,2,25,22,12,32,35,16,
226,28,30,0,25,17,10,34,25,30,42,45,18,36,37,26,44,41,15,34,32,2,25,21,12,32,35,16,
227,27,30,0,25,16,10,34,24,30,42,45,17,36,37,25,44,41,15,33,32,1,25,21,11,32,35,16,
228,27,30,0,24,16,9,33,24,30,41,45,17,36,36,25,44,41,15,33,31,1,24,21,11,32,35,15,
229,26,30,0,24,16,8,33,24,30,41,45,17,35,36,25,44,40,15,33,31,1,23,20,10,32,34,15,
230,26,30,0,24,15,8,32,24,30,41,45,16,35,36,25,43,40,15,33,31,0,23,20,10,31,34,15,
231,25,30,0,24,15,7,32,23,30,40,45,16,35,36,24,43,40,15,33,31,0,23,19,9,31,34,15,
232,25,30,0,23,15,7,32,23,30,40,45,16,35,36,24,43,39,15,32,31,0,23,19,9,31,34,15,
233,24,30,0,23,15,6,32,22,30,39,45,16,35,35,24,43,39,15,32,30,0,22,19,8,31,34,15,
234,24,30,0,22,15,6,31,22,30,39,45,15,34,35,23,43,39,15,32,30,0,22,18,8,31,33,15,
235,23,30,0,22,15,5,31,21,30,38,45,15,34,35,23,42,39,15,32,30,0,21,18,7,30,33,15,
236,23,30,0,22,15,5,30,21,30,38,45,15,34,35,23,42,38,15,32,30,0,21,17,7,30,33,15,
237,22,30,0,21,15,4,30,20,30,38,45,15,34,35,23,42,38,15,31,30,0,21,17,6,30,33,15,
238,22,30,0,21,14,4,30,20,30,37,45,15,34,34,22,42,38,15,31,30,0,20,16,6,30,32,15,
239,21,30,0,20,14,3,29,20,30,37,45,15,34,34,22,42,38,15,31,29,0,20,16,5,30,32,15,
240,21,30,0,20,13,3,29,20,30,36,45,15,33,34,22,42,37,15,31,29,0,19,15,5,30,31,15,
